"YEAR","LAT","LON","COUNTRY","REMARKS","CODE","SEVERITY"
2005,18.70703,-87.70684,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2005,18.70686,-87.70576,"Mexico","Number of colonies observed: 29
; Number of bleached colonies: 16","MEX","MEDIUM"
2005,18.63434,-87.71993,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,18.63473,-87.71884,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","LOW"
2005,18.68084,-87.71415,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 37
; Number of bleached colonies: 13","MEX","MEDIUM"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 39
; Number of bleached colonies: 22","MEX","MEDIUM"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 36
; Number of bleached colonies: 6","MEX","LOW"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 29
; Number of bleached colonies: 11","MEX","MEDIUM"
2005,18.71956,-87.69773,"Mexico","Number of colonies observed: 34
; Number of bleached colonies: 21","MEX","MEDIUM"
2005,18.71956,-87.69773,"Mexico","Number of colonies observed: 28
; Number of bleached colonies: 10","MEX","LOW"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 30
; Number of bleached colonies: 11","MEX","MEDIUM"
2006,18.70686,-87.70576,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 6","MEX","LOW"
2006,18.70686,-87.70576,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2006,18.68092,-87.71259,"Mexico","Number of colonies observed: 19
; Number of bleached colonies: 7","MEX","LOW"
2006,18.68092,-87.71259,"Mexico","Number of colonies observed: 24
; Number of bleached colonies: 9","MEX","LOW"
2006,18.68092,-87.71259,"Mexico","Number of colonies observed: 25
; Number of bleached colonies: 10","MEX","LOW"
2006,18.70659,-87.70395,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 11","MEX","MEDIUM"
2006,18.70659,-87.70395,"Mexico","Number of colonies observed: 38
; Number of bleached colonies: 8","MEX","LOW"
2005,18.66723,-87.71551,"Mexico","Number of colonies observed: 26
; Number of bleached colonies: 3","MEX","LOW"
2005,18.66723,-87.71551,"Mexico","Number of colonies observed: 24
; Number of bleached colonies: 10","MEX","LOW"
2006,18.72411,-87.69834,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 3","MEX","LOW"
2006,18.66717,-87.71423,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 12","MEX","MEDIUM"
1998,22.55,39.0333,"Saudi Arabia","extensive bleaching. 95-100% coral wiped out","SAU","HIGH"
1990,23.742,-76.051,"Bahamas","Widespread bleaching observed in mid-August 1990 at 20-25 m on the shelf-edge fringing reef and involved 1-2% of the reef . By mid-September bleaching was observed in a depth range of 2-46 m . Bleaching at 20 m consisted of about 25% of the reef. Bleached organisms included stony coral, gorgonians, and sponges. Bleaching continued to increase in number of colonies affected through the first week of October.  One loggerhead sponge (Spheciospongia vesparia) at 35 m, reduced in size through tissue loss in 1987, bleached again in 1990 . No further bleaching was observed in 1991 or 1992.

Type of organism affected:

Porifera (sponge) Aplysina spp . Spheciospongia vesparia Xestospongia muta;: Hydrozoa (fire coral) Millepora alcicornis; 

Scleractinia (hard coral) Acropora cervicornis Agaricia agaricites Diploria strigosa Montastrea annularis Montastrea cavernosa Porites porites; Gorgonacea (soft coral) several unidentified species.



Coral bleaching occurred at Lee Stocking Island following a short period (18 days) of daily average water temperatures above 30 .5`C on the bank in July-August 1990 followed by another temperature peak in mid-September. A maximum temperature of 32.5C was reached on 23 September 1990 . The July monthly average for 1990 did not differ from surrounding years, but August and September were significantly wanner in 1990. The 5-yr record at the LSI dock distinctly shows a longer-term maxima in 1990.","BHS","MEDIUM"
1987,23.74,-76.066,"Bahamas","38.2% of coral cover was pale, 1.6% bleached (3 minth after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","BHS","MEDIUM"
1999,-18.9,178.1,"Fiji","many species partly or completely bleached","FJI","MEDIUM"
1994,-15.16666667,-147.6666667,"French Polynesia"," Partial bleaching","PYF","MEDIUM"
1998,16.33333333,-88.16666667,"Belize","The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. ","BLZ","LOW"
1998,16.21,-88.18,"Belize","fore reef, top reef and back reef of the main barrier reef","BLZ","LOW"
1994,-21.20166667,-159.7758333,"Cook Islands"," Partial bleaching","COK","MEDIUM"
1999,-21.259606,-159.730311,"Cook Islands","Partial bleaching of corals and the presence of filamentous algae also affected the corals. There were 11 corals that were found entirely bleached.","COK","MEDIUM"
2000,-21.2333,-159.7667,"Cook Islands","bleaching","COK","MEDIUM"
1998,4.2695,73.0096,"Maldives","90% coral bleached","MDV","HIGH"
2000,-17,178,"Fiji","75% bleached","FJI","HIGH"
1998,-19.0333,146.6167,"Torres Strait & Great Barrier Reef","70-90%","AUS","HIGH"
1998,12.6296,101.3293,"Thailand","Moderate bleaching","THA","MEDIUM"
1998,8.716,-83.884,"Costa Rica","100% bleached","CRI","HIGH"
1998,8.7279,-83.878,"Costa Rica","100% bleached","CRI","HIGH"
1998,8.7279,-83.887,"Costa Rica","100% bleached","CRI","HIGH"
1998,8.72,-83.884,"Costa Rica","100% bleached","CRI","HIGH"
1998,8.7279,-83.896,"Costa Rica","100% bleached","CRI","HIGH"
2005,23.101136,-82.4654,"Cuba","Reef zones that were affected: 	Reef slope<br>   

Percentage of live coral cover in the area:  Little more than 50%<br>

	Percentage of live coral that is bleached: 	 30-50% <br> 

Type/species of coral affected: Leptoseris cucullata (fully or patchy white), Agaricia spp. (fully or patchy white) and Siderastrea siderea (bluish).    <br>

Other observations	 Montastraea spp. was not significantly bleached .The site is close to a very organically polluted small river named QuibÏ, but because of depth the reefs does not seem to be significantly affected here.","CUB","MEDIUM"
1998,-21.11666667,55.5,"R_union","On the reef slopes, coral bleaching has been fond down to 20m and Porites colonies have been particularly badly affected; about 20 - 50% of the hard and soft coral cover has disappeared to be replaced by algae. ","REU","MEDIUM"
1998,-21.11666667,55.5,"R_union","Water temperatures were high (but not recorded) and there was very heavy rainfall for most of February. No recovery was seen several months later, with corals now covered with turf algae. ","REU","MEDIUM"
2002,-21.1,55.2526,"R_union","bleaching at 2 sites because of hurricane Dina in January.  Bleaching due to rain and mud in freshwater caused by hurricane","REU","LOW"
1997,18,-111.5,"Mexico"," There was 10-15% bleaching, with some mortality.","MEX","LOW"
1997,18.843,-111.0776,"Mexico","10-15%","MEX","LOW"
1998,-18.48038,146.87289,"Torres Strait & Great Barrier Reef","1-2%. Fluoro corals??","AUS","LOW"
1998,-18.48038,146.87289,"Torres Strait & Great Barrier Reef","1-2%. Fluoro corals??","AUS","LOW"
2005,23.177,-82.098,"Cuba","Reef zones that were affected: 	Reef crest  and reef flat  <br>

Percentage of live coral cover in the area: 38% <br>

	Percentage of live coral that isbleached 65%<br>

Type/species of coral affected: 	Siderastrea siderea (100% pale purple), Millepora complanata (90%, a few recently dead), Diploria strigosa (48%), Montastraea faveolata (44% pale yellowish),   Acropara palmata (28%, big white patches).<br>","CUB","MEDIUM"
1998,10.0844,118.7763,"Philippines","Some bleaching was observed on the corals of St. Rita island in the middle of Ulugan Bay, though not as bad as near the underground river (St. Paul Bay).","PHL","LOW"
1998,16.33333333,-86.46666667,"Honduras"," Moderate bleaching; Up to 50% of live coral cover showed bleaching with most of the coral species affected.","HND","MEDIUM"
2008,18.31,-76.8,"Jamaica","Corals stressed and showed evidence of the onset of bleaching","JAM","LOW"
1998,-19.75,63.41666667,"Mauritius"," Minor bleaching","MUS","LOW"
1998,-19.8,63.3,"Mauritius","bleaching","MUS","LOW"
2005,-16.743,63.397,"Mauritius","Initial surveys have found severe bleaching on the shallow reef flats at 1-3m depth with almost 100% of Acropora digitifera and >75% of branching (A. austera, A. abrotanoides) and tabular (A. cytherea, A. clathrata) Acropora colonies affected. <br>

Other species such as Montipora aequituberculata, Pocillopora spp., Favia stelligera, massive Porites sp., Porites rus and Platygyra daedalea exhibited partial-total bleaching as did soft corals and zoanthids (Palythoa sp.). 

<br>Bleaching was observed down to 5m depth, where it mainly affected branching and tabular Acropora species. Seawater temperatures have been measured as being up to 32oC and as in Madagascar, the area has been subjected to a period of unusually hot and calm weather. Further surveys are now being carried out to assess the extent and severity of the bleaching event around the whole island.","MUS","MEDIUM"
1998,10.15,-75.75,"Colombia"," Minor bleaching","COL","LOW"
2010,11.67063611,92.75954167,"India","% live coral bleached -77%. Coral bleachingis worse compared to previous year.","IND","HIGH"
2001,14.5,145.2,"Northern Mariana Islands","present but patchy on fore reef and reef crest","NMI","LOW"
1998,-17.2493,119.334,"Australia","slightly bleached","AUS","LOW"
1998,16.503,-88.3828,"Belize","massive bleaching","BLZ","HIGH"
1998,6.0167,80.25,"Sri Lanka","severe bleaching","LKA","HIGH"
2000,-8.9979,159.2518,"Solomon Islands","20% coral bleached. Some shallow sites upto 50% bleached","SLB","MEDIUM"
1998,26.5,128,"Japan","bleaching","JPN","MEDIUM"
1998,-21.258,55.3253,"R_union","30-50%","REU","MEDIUM"
2000,-18.43,178.07,"Fiji","20 - 50km of reef bleached many corals starting to die. All species affected","FJI","MEDIUM"
1998,31.2667,130.3167,"Japan","bleaching","JPN","MEDIUM"
1998,18.35,-65,"St. Johnson & Thomas","Moderate bleaching","VIR","MEDIUM"
2010,18.99,-68.8,"Dominica","many gorgonians; >50cm unidentified fish noted on descent over belt (may have been a trigger fish); many white/red groupers, but only one >30cm","DMA","MEDIUM"
1983,8.633333333,-79.06666667,"Panama","Extent Unspecified; The El NiÐo of 1982/83 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km_ have been affected (Glynn 1983 and 1984).","PAN","LOW"
1998,-21.1179,55.8251,"R_union","some noticed","REU","LOW"
2007,-15.28,145.7,"Northern Mariana Islands","Average Hard coral is 35% and  Soft coral is  1% 

Bleached Hard coral: 9% Soft coral: 0%



First Observtion Date was on  8/3/2007 and Last Observetion/Visit Date is on 6/1/2007. Bleaching was seen in the previous year and the number of bleached is 1 times.



The  affected species is pale with some zooxanthellae left as base of colonies","NMI","MEDIUM"
2001,15.2,145.7,"Northern Mariana Islands","rampant bleaching on the inner reef platform","NMI","HIGH"
1998,-5.3484,72.2442,"United Kingdom",">70%","GBR","HIGH"
1998,26.28,50.635,"Bahrain","severe","BHR","HIGH"
2001,-14,-171,"Samoa","widespread bleaching 15-90%","WSM","HIGH"
2004,12.541,-81.687,"Colombia","I observed on some of the nearshore patch reefs off San Andres during our International Advisory Board meeting (Oct 4-8).  While I would not call it a mass bleaching event, I would say that

the corals were extremely stressed and many were pale to fully bleached.","COL","MEDIUM"
1998,12.53333333,-81.7,"Colombia"," Minimal bleaching","COL","LOW"
1987,9.55,-78.87,"Panama","Some bleaching in Montastrea annularis","PAN","LOW"
1983,9.55,-78.86666667,"Panama","Occurred on the shallow reef. Corals survived and regained coloration. Living coral cover at Sail Rock decreased by 20% and at House Reef by 35% (Lasker et al., 1984) Mortality","PAN","LOW"
1997,24.5,-110.4,"Mexico","34% bleached","MEX","MEDIUM"
1997,24.9,-110.6,"Mexico","1st noticed Aug in scleractinians between 0-10m. Oct 35% bleached","MEX","MEDIUM"
2004,20.052,-87.46625,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 12","MEX","HIGH"
2004,20.052,-87.46625,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 1","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 2","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 2
; Number of bleached colonies: 2","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,20.01498,-87.46475,"Mexico","Number of colonies observed: 4
; Number of bleached colonies: 1","MEX","LOW"
2006,20.0169,-87.46215,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 9","MEX","HIGH"
2004,19.78637,-87.42628,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 9","MEX","HIGH"
2004,20.05138,-87.46275,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 7","MEX","HIGH"
2004,19.96825,-87.45165,"Mexico","Number of colonies observed: 5
; Number of bleached colonies: 3","MEX","HIGH"
2004,19.96825,-87.45165,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 2","MEX","LOW"
2004,19.78693,-87.4331,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 3","MEX","LOW"
2004,19.78693,-87.4331,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2004,20.0169,-87.46215,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2004,20.0169,-87.46215,"Mexico","Number of colonies observed: 19
; Number of bleached colonies: 11","MEX","MEDIUM"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,20.01498,-87.46475,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 3","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 16
; Number of bleached colonies: 4","MEX","LOW"
2005,19.97288,-87.4528,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 3","MEX","LOW"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 11","MEX","HIGH"
2005,20.03995,-87.46965,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 3","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,19.96697,-87.4608,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 9","MEX","HIGH"
2005,20.0169,-87.46215,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 7","MEX","HIGH"
2005,19.9667,-87.45312,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 7","MEX","HIGH"
2005,20.05045,-87.47035,"Mexico","Number of colonies observed: 4
; Number of bleached colonies: 2","MEX","MEDIUM"
2005,20.052,-87.46625,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 2","MEX","LOW"
2005,20.0169,-87.46215,"Mexico","Number of colonies observed: 16
; Number of bleached colonies: 12","MEX","HIGH"
