"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 13
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 26
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 11
; Number of bleached colonies: 6","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 11
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 18
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 22
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 18
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 12
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 9
; Number of bleached colonies: 4","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 16
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 10
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 17
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 13
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 11
; Number of bleached colonies: 7","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 12
; Number of bleached colonies: 6","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 7
; Number of bleached colonies: 3","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 12
; Number of bleached colonies: 5","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 21
; Number of bleached colonies: 14","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 5
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 14
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,"Number of colonies observed: 12
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 30
; Number of bleached colonies: 11","MEX","MEDIUM"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 14
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 6
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 8
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,"Number of colonies observed: 9
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 12
; Number of bleached colonies: 10","MEX","LOW"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 14
; Number of bleached colonies: 6","MEX","LOW"
1998,"Ecuador","Puta Espejo, Marchena Island",0.5028,-90.4278,"Psammacora stellata 86.7% bleached ","ECU","HIGH"
1998,"Mexico","Quintana Roo",20.5,-87.05," Moderate bleaching","MEX","MEDIUM"
2000,"Kuwait","Quro Reef",29.5,49,"40% bleaching","KWT","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68084,-87.71415,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 15
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.74183,-87.6744,"Number of colonies observed: 1
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69945,"Number of colonies observed: 32
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 18
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 20
; Number of bleached colonies: 6","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 13
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 10
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 32
; Number of bleached colonies: 22","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 12
; Number of bleached colonies: 7","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 18
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 20
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 27
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 17
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 10
; Number of bleached colonies: 0","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 17
; Number of bleached colonies: 7","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.63434,-87.71993,"Number of colonies observed: 22
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 18
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 30
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 20
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 27
; Number of bleached colonies: 7","MEX","MEDIUM"
2006,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 18
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 21
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 19
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 14
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 33
; Number of bleached colonies: 8","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 42
; Number of bleached colonies: 7","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 30
; Number of bleached colonies: 15","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69945,"Number of colonies observed: 42
; Number of bleached colonies: 7","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 29
; Number of bleached colonies: 16","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.63434,-87.71993,"Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68084,-87.71415,"Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 37
; Number of bleached colonies: 13","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 39
; Number of bleached colonies: 22","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 36
; Number of bleached colonies: 6","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 29
; Number of bleached colonies: 11","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 34
; Number of bleached colonies: 21","MEX","MEDIUM"
2005,"Mexico","RÕo Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 28
; Number of bleached colonies: 10","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 30
; Number of bleached colonies: 11","MEX","MEDIUM"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 18
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 19
; Number of bleached colonies: 7","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 24
; Number of bleached colonies: 9","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 25
; Number of bleached colonies: 10","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70659,-87.70395,"Number of colonies observed: 20
; Number of bleached colonies: 11","MEX","MEDIUM"
2006,"Mexico","RÕo Bermejo, Mahahual",18.70659,-87.70395,"Number of colonies observed: 38
; Number of bleached colonies: 8","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.66723,-87.71551,"Number of colonies observed: 26
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","RÕo Bermejo, Mahahual",18.66723,-87.71551,"Number of colonies observed: 24
; Number of bleached colonies: 10","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 18
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","RÕo Bermejo, Mahahual",18.66717,-87.71423,"Number of colonies observed: 20
; Number of bleached colonies: 12","MEX","MEDIUM"
1998,"Saudi Arabia","Rabigh",22.55,39.0333,"extensive bleaching. 95-100% coral wiped out","SAU","HIGH"
1990,"Bahamas","Rainbow Garden (on the bank), Perry Reef (shallow fringing reef, 20 m), and Adderley Dropoff (shelf-edge reef, 33 m), Lee Stocking Island",23.742,-76.051,"Widespread bleaching observed in mid-August 1990 at 20-25 m on the shelf-edge fringing reef and involved 1-2% of the reef . By mid-September bleaching was observed in a depth range of 2-46 m . Bleaching at 20 m consisted of about 25% of the reef. Bleached organisms included stony coral, gorgonians, and sponges. Bleaching continued to increase in number of colonies affected through the first week of October.  One loggerhead sponge (Spheciospongia vesparia) at 35 m, reduced in size through tissue loss in 1987, bleached again in 1990 . No further bleaching was observed in 1991 or 1992.

Type of organism affected:

Porifera (sponge) Aplysina spp . Spheciospongia vesparia Xestospongia muta;: Hydrozoa (fire coral) Millepora alcicornis; 

Scleractinia (hard coral) Acropora cervicornis Agaricia agaricites Diploria strigosa Montastrea annularis Montastrea cavernosa Porites porites; Gorgonacea (soft coral) several unidentified species.



Coral bleaching occurred at Lee Stocking Island following a short period (18 days) of daily average water temperatures above 30 .5`C on the bank in July-August 1990 followed by another temperature peak in mid-September. A maximum temperature of 32.5C was reached on 23 September 1990 . The July monthly average for 1990 did not differ from surrounding years, but August and September were significantly wanner in 1990. The 5-yr record at the LSI dock distinctly shows a longer-term maxima in 1990.","BHS","MEDIUM"
