"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.4019,151.4237,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.4307,151.422,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.042,151.5688,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0479,151.5794,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0735,151.6209,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.083,151.6466,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0725,151.6665,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0836,151.6921,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1,151.7191,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1082,151.738,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1143,151.7561,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1191,151.7759,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1595,151.6961,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1542,151.7798,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.164,151.802,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.184,151.8246,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.3421,151.8307,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.4202,151.6502,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.4457,151.5888,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.4529,151.6737,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0027,152.4739,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0516,152.2092,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0651,152.234,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0644,152.4656,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0752,152.2062,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0851,152.2414,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0838,152.2842,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.085,152.5023,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1047,152.3111,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1023,152.354,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1024,152.2048,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1335,152.4891,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1383,152.1863,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1612,152.1497,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.2015,152.0985,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.2075,152.4988,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.6312,149.8772,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.5186,149.5843,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.7269,147.7591,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.5332,149.3687,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.5325,149.3981,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.7194,149.9751,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.7392,149.9574,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.0643,148.266,"low cover","GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.0261,148.6288,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1305,148.608,"high cover","GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.2609,149.0825,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.0667,149.9306,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1006,149.9282,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1769,150.3678,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1417,150.4446,"fluoros and some whites","GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1942,150.4702,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.2574,150.5103,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.2824,150.5607,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.3034,150.6118,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.3501,150.6538,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.3473,150.7096,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.4034,150.2373,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.4479,150.2407,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.5284,150.7592,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.5637,150.5605,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.5668,150.7738,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.6184,150.8534,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.6662,150.8762,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.6961,150.8341,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.7261,150.8876,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.713,150.8206,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.7667,150.9561,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.9046,150.6232,"fluoros","GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0826,150.4526,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0519,150.5094,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1236,150.4809,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1358,150.789,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1363,150.7633,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1657,150.6622,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1566,150.8455,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1629,150.9295,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1891,150.8733,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1901,150.9376,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0117,151.4486,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0423,151.5583,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0431,151.4794,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.0299,151.5192,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.1733,151.0381,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.2127,151.0143,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-21.3207,151.1232,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-20.1167,148.6583,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","U/N Reef",-19.8833,147.9667,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Undine Reef (East)",-16.116,145.7766,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Undine Reef (West)",-16.1233,145.6901,NA,"GBRMPA Data 2002","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Undine Reef A",-16.1248,145.689,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Undine Reef B",-16.1175,145.7756,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Undine Rf",-16.125,145.667,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Unison Reef",-14.2949,144.6866,NA,"GBRMPA Data 2002","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unmarked patch reef in Queens Bay",-19.98333,148.28333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unmarked patch reef in Queens Bay",-19.98333,148.28333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unmarked shoals SE of Camp is",-19.875,147.93333,"Huge area of coral 90-100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unmarked shoals SE of Camp is",-19.875,147.93333,"Huge area of coral 90-100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-16.0333,145.708,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-14.93242,145.68087,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-14.92123,145.69008,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-14.31032,144.79362,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-13.64139,143.92491,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-13.55616,143.84162,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-13.27199,143.94323,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.17027,143.09695,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.25034,142.81789,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.76084,142.97217,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.77317,142.93517,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-13.075,143.9083,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.40142,143.96385,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-10.8014,142.98278,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.07217,143.09109,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-12.45,143.5,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.86901,143.29745,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.8446,142.93763,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Unnamed",-11.96209,143.26999,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Unnamed Rf",-20.01319,148.26804,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed Rf",-20.02364,148.27329,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed Rf",-20.01319,148.26804,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed Rf",-20.02364,148.27329,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed shoal",-17.96549,146.13788,"hugely bleached >90% and lots of coral!","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Unnamed shoal",-17.96549,146.13788,"hugely bleached >90% and lots of coral!","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Upolo Cay",-16.67451,145.93899,"2-5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Upolo Cay",-16.67451,145.93899,"2-5%","Berkelmans & Oliver (1999)","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Upolu Cay Reef",-16.6745,145.939,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Viking Rf",-11.59566,143.00866,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Virago Shoal",-19.21233,146.79531,"Extensive bleaching all over","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Virago Shoal",-19.21233,146.79531,"Extensive bleaching all over","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Virago Shoals",-19.2167,146.8,"60-80%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Waining Reef",-14.4539,145.2214,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Wallaby Reef",-19.429,148.6608,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Wallaby Rf",-19.43049,148.65971,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Wallaby Rf",-19.43049,148.65971,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Wallace Is",-11.45566,143.04094,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Wallace Islet Reef",-11.4542,143.042,"clear water, lots of coral, no bleaching","GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Wansfell Reef",-19.5028,149.1215,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Wardle Reef",-17.4307,146.5451,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Wardle Reef",-17.4322,146.5441,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Warland Rf",-20.60108,150.38334,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Warland Rf",-20.60108,150.38334,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","West Hope Is",-15.7433,145.43722,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","West Hope Is",-15.7433,145.43722,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","West Molle Is (Daydream Is)",-20.26282,148.81356,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","West Molle Is (Daydream Is)",-20.26282,148.81356,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Westmoreland Reef",-18.4928,147.1015,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Wharton Reef",-14.1273,143.999,NA,"GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Wheeler Is",-18.02477,146.16509,"Low coral cover","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Wheeler Is",-18.02477,146.16509,"Low coral cover","Berkelmans & Oliver (1999)","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Wheeler Reef",-18.7984,147.5304,"fluoros","GBRMPA Data 2002","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Wheeler Rf",-18.79992,147.52936,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Wheeler Rf",-18.79992,147.52936,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","White Topped Reef",-19.7102,147.7504,NA,"GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","White topped Rock",-19.70833,147.75,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","White topped Rock",-19.70833,147.75,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Whitsunday Island Reef (No 1)",-20.1911,148.9802,NA,"GBRMPA Data 2002","AUS","HIGH"
1992,"Torres Strait & Great Barrier Reef","Whitsunday Islands",-20.2666666666667,148.983333333333,"Thirty-three bleached species (2% in terms of abundance) were reported. ","ReefBase","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Whitsundays",-20.2596,148.8417,NA,"http://www.aims.gov.au/news/pages/media-release-980227.html","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Wigton Is",-20.74187,149.48358,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Wigton Is",-20.74187,149.48358,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Wilkie Reef",-13.7714,143.6405,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Williamson",-15.36084,145.58497,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Williamson",-15.36084,145.58497,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Williamson Reefs",-15.3594,145.586,"lots of white on sides of bommies","GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Wilsen Shoal",-13.0533,143.8666,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Wilson Island Reef",-23.2909,151.8898,NA,"GBRMPA Data 2002","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Wilson Island Reef",-23.2924,151.8888,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
2002,"Torres Strait & Great Barrier Reef","Wilson Reef",-22.0146,152.4498,NA,"GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Wishbone Rf",-12.07722,143.96694,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Wistari Reef",-23.4713,151.8803,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
2002,"Torres Strait & Great Barrier Reef","Wistari Reef",-23.4697,151.8813,NA,"GBRMPA Data 2002","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Wistari Rf",-23.47127,151.88025,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Wistari Rf",-23.47127,151.88025,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Wizard Rf",-11.55231,143.01571,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Woodwark Bay",-20.2,148.65,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Woodwark Bay",-20.2,148.65,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1987,"Torres Strait & Great Barrier Reef","Wreck Island Reef",-23.3333,151.964,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
2002,"Torres Strait & Great Barrier Reef","Wreck Island Reef",-23.3317,151.965,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Wyborn Reef",-10.8198,142.7657,NA,"GBRMPA Data 2002","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Wyborne Rf",-10.82123,142.76462,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Wye rf",-12.80991,143.60946,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Yamacutta Reef",-17.8857,146.5886,NA,"GBRMPA Data 2002","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Yankee Reef",-18.5644,147.4952,"5 on back reef","GBRMPA Data 2002","AUS","LOW"
