"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2008,"French Polynesia","Bora Bora",-16.5,-151.78,"10% of recorded Recently killed coral on substrate is result of bleaching; All white corals are dead because A.planci passage. At this depth, A.planci damaged a lot corals, mainly Pocillopora, and Acropora genus. 122 surgeonfish, 15 goatfish, 3 trevally, 2 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.47.039W.16.29.965S","PYF","LOW"
2008,"French Polynesia","Bora Bora",-16.55,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; Recruitment is more important than in ""Jardin de Corail"" spot; Recruitment of corals is moderate and the populations of sea urchins seem to decrease; 24 surgeonfish, 40 goatfish","Reef Check, Submitted by Elodie Lagouy . Site ID 151.43.954W.16.33.155S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.5,-151.76,"0% of recorded Recently killed coral on substrate is result of bleaching; 355 surgeonfish, 200 goatfish, 1 Culcita novaeguinae, 2 trochus","Reef Check, Submitted by Elodie Lagouy. Site ID 151.45.440W.16.29.941S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.44,-151.76,"0% of recorded Recently killed coral on substrate is result of bleaching; 23 surgeonfish, 18 goatfish, 1 cowry","Reef Check, Submitted by Elodie Lagouy . Site ID NSMotuOme","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.45,-151.77,"0% of recorded Recently killed coral on substrate is result of bleaching; 25 surgeonfish, 55 goatfish, 1 trochus","Reef Check, Submitted by Elodie Lagouy.. Site ID: NSMotuTane","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.55,-151.73,"0% of recorded recenly killed coral on substrate is result of bleaching; The recruitment is low but increase anyway, corals coverage is closed to 2007 level; urchins seem to be balanced, clams decrease because human beings predation and biodiversity is terribly poor; 17 surgeonfish, 30 goatfish, 1 cowry","Reef Check, submitted by Elodie Lagouy. Site ID :   151.43.954W.16.33.155S","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.45,-151.77,"100% of recorded recently killed coral on substrate is result of bleaching; 25 surgeonfish, 56 goatfish, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID :  NSMotuTane","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.46,-151.78,"100% of recorded recently killed coral on substrate is result of bleaching; 45 surgeonfish, 80 goatfish, 1 trochus, 2 cowry","Reef Check, submitted by Elodie Lagouy. Site ID NSMotuHaapiti","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.51,-151.78,"100% of recorded recently killed coral on substrate is result of bleaching; 35 surgeonfish, 49 goatfish, 1 Turbo marmoratus","Reef Check, Submitted by Elodie Lagouy. Site ID : NSMotuTapu","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.54,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; Clams increase in populations, the spot is stable about the other animals. 85 surgeonfish, 44 goatfish, 1 cowry","Reef Check submitted by Elodie Lagouy. Site ID :  151.43.621W.16.32.544S","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.53,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; The biodiversity of corals is higher than in many spots. No COTS!!! Life corals coverage percentage is very high, compared with the others spots. Invertebrates are still very absent. About fish only parrot fish decrease since 2003, the others are relativelty stable; 57 surgeonfish, 18 goatfish, 1 cowry","Reef Check Submitted by Elodie Lagouy. Site ID : 151.43.791W.16.32.087S","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.54,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; Life corals, around 60% coverage are stable. No COTS!!! Parrot fish continue to decrease (since 2003). Stability for the other animals. 82 surgeonfish, 9 goatfish, 1 cowry","Reef Check Submitted by Elodie Lagouy. Site ID :151.43.706W.16.32.117S","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.54,-151.74,"0% of recorded Recently killed coral on substrate is result of bleaching; Synaraea genus is still very dominant and very pioneer, in spite of many human beings pressures. No COTS!!! It's a desert about invertebrates. About fish, no significant change! 150 surgeonfish, 34 goatfish, 1 cowry","Reef check submitted by Elodie Lagouy. Site ID: 151.44.447W.16.32.562S","PYF","NONE"
2009,"French Polynesia","Bora Bora",-16.5,-151.78,"100% of recorded Recently killed coral on substrate is result of bleaching; Since march 2007, life corals decrease a lot because COTS invasion, still very present. The impact of COTS invasion is now visible. More herbivorous fish and many territorial fish. 151 surgeonfish, 16 goatfish, 6 trevally","Reef Check, submitted by Elodie Lagouy. Site ID : 151.47.039W.16.29.965S","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.5,-151.78,"100% of recorded Recently killed coral on substrate is result of bleaching; COTS continue to damage this area. 10% coverage by life corals is dramatic. Like the 15m Tapu, herbivorous animals increase, carnivorous decrease but less territorial fish. COTS are much more important at this depth. The spot is a sinister. 144 surgeonfish, 21 goatfish, 3 trevally, 1 cowry","Reef Check submitted by Elodie Lagouy. Site ID : 151.47.039W.16.29.965S","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.44,-151.76,"100% of recorded recently killed coral on substrate is result of bleaching; 20 surgeonfish, 17 goatfish, 1 trochus","Reef Check submitted by Elodie Lagouy.  Site ID : NSMotuOme","PYF","HIGH"
2009,"French Polynesia","Bora Bora",-16.51,-151.76,"100% of recorded Recently killed coral on substrate is result of bleaching; HC continue to increase, getting 17% of the total coverage today. 88 surgeonfish, 21 goatfish, 2 Culcita novaeguinea, 1 trochus, 1 cowry","Reef Check submitted by Elodie Lagouy. Site ID:  151.45.852W.16.30.415S","PYF","HIGH"
2009,"French Polynesia","Bora Bora , Society archipelago",-16.53,-151.73,"100% of recorded Recently killed coral on substrate is result of bleaching; This spot is relatively constant about coverages. Many butterflyfishes because around 50% HC coverage and many herbivorous fishes because many nutrients and algaes. About invertebrates it's still a desert. 133 surgeonfish, 29 goatfish","Reef Check Submitted by Elodie Lagouy. Site ID : 151.44.060W.16.32.018S","PYF","HIGH"
2009,"French Polynesia","Bora Bora , Society archipelago",-16.54,-151.75,"100% of recorded Recently killed coral on substrate is result of bleaching; 170 surgeonfish, 17 goatfish, 4 trevally, 7 trochus, 1 cowry"," Reef Check submitted by Elodie Lagouy. Site ID :  151.44.871W.16.32.116S","PYF","HIGH"
2008,"French Polynesia","Bora Bora , Society archipelago",-16.53,-151.77,"0% of recorded Recently killed coral on substrate is result of bleaching; 95 surgeonfish, 41 goatfish, 12 trochus, 7 cowry","Reef Check, Submitted by Elodie Lagouy . Site ID 151.46.337W.16.31.771S","PYF","NONE"
2009,"French Polynesia","Bora Bora Society archipelago",-16.55,-151.78,"0% of recorded Recently killed coral on substrate is result of bleaching; Hard corals got the same level than in 2007, a slow process but actually positive; Except clams harvested by human beings, the other categories of animals are relatively stable; 59 surgeonfish, 13 goatfish, 1 Culcita novaeguinae, 98 trochus, 2 cowry"," Reef Check Submitted by Elodie Lagouy. Site ID :  151.46.704W.16.33.088S","PYF","HIGH"
2009,"French Polynesia","Bora Bora,",-16.54,-151.79,"100% of recorded Recently killed coral on substrate is result of bleaching; No significant change. COTS are present on the spot. This spot is very stable, only clams decrease regularly since one year. 16 surgeonfish, 18 goatfish, 1 cowry","Reef Check submitted by Elodie Lagouy. Site ID :  151.47.324W.16.32.380S","PYF","HIGH"
2009,"French Polynesia","Bora Bora,  Society archipelago",-16.53,-151.73,"100% of recorded Recently killed coral on substrate is result of bleaching; 155 surgeonfish, 27 goatfish, 4 trochus, 2 cowry","Reef Check Submitted by Elodie Lagouy . Site ID : 151.43.691W.16.31.780S","PYF","HIGH"
2009,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,"Corals recrutment is very hard to start, like blaked by predators. No evolution about the lake of marine life, except clams and sea urchins. 27 surgeonfish, 12 goatfish, 1 Culcita novaeguinae, 28 trochus","Reef Check submitted by Elodie Lagouy. Site ID: 151.42.227W.16.32.944S","PYF","UNKNOWN"
2009,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,"100% of recordedrecently killed coral  on substrate is result of bleaching; very stable spot; 22 surgeonfish, 7 goatfish, 2 Culcita novaeguinae, 1 cowry","Reef Check Submitted by Elodie Lagouy. Site ID : 151.42.598W.16.29.507S","PYF","HIGH"
2009,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.77,"100% of recorded recenly killed coral on substrate is result of bleaching; 137 surgeonfish, 83 goatfish, 1 Culcita novaeguinae, 9 trochus","Reef Check, Submitted by Elodie Lagouy. Site ID : 151.46.337W.16.31.771S","PYF","HIGH"
2009,"French Polynesia","Bora Bora, Society archipelago",-16.48,-151.72,"100% of recorded recently killed coral on substrate is result of bleaching; 107 surgeonfish, 21 goatfish","Reef Check, Submitted by Elodie Lagouy. Site ID :  151.43.224W.16.28.773S","PYF","HIGH"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.48,-151.72,"0% of recorded Recently killed coral on substrate is result of bleaching; 120 surgeonfish, 34 goatfish","Reef Check, Submitted by Elodie Lagouy. Site ID 151.43.224W.16.28.773S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; 146 surgeonfish, 32 goatfish, 4 trochus, 2 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.43.691W.16.31.780S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.78,"0% of recorded Recently killed coral on substrate is result of bleaching; Some damages because invertebrates harvest, many recruitments of mainly branching corals; Important mollusc harvest (clams and may be Trocus shells); 59 surgeonfish, 10 goatfish; 1 Culcita novaguinae, 82 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.46.704W.16.33.088S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,"0% of recorded Recently killed coral on substrate is result of bleaching; We observed some recruitments of branching corals like Acropora and Pocillopora genus. The diversity is very low. In spite of harvesting operations, clam shells are still very important, like sea urchins. 20 surgeonfish, 20 goatfish, 29 trochus","Reef Check, Submitted by Elodie Lagouy. Site ID 151.42.227W.16.32.944S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.54,-151.75,"0% of recorded Recently killed coral on substrate is result of bleaching; 178 surgeonfish, 50 goatfish, 8 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy . Site ID 151.44.871W.16.32.116S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; 127 surgeonfish, 78 goatfish, 1 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy . Site ID 151.44.060W.16.32.018S","PYF","NONE"
2008,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,"0% of recorded Recently killed coral on substrate is result of bleaching; Hard corals get the higher level, never observed since 2005; The biodiversity didn't change, still low, concerning invertebrates. 39 surgeonfish, 8 goatfish, 6 Culcita novaeguinae, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID -151.42.598W.16.29.507S","PYF","NONE"
2007,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,"100% of recorded RKC (recently killed coral)is result of bleaching; This area is still very poor about marine life, the recruitment being very slow or inefficient.; 24 surgeonfish, 21 goatfish, 2 trochus","Reef Check, Submitted by Elodie Lagouy.  Site ID: 151.42.227W.16.32.944S","PYF","HIGH"
2007,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,"100% of recorded RKC (recently killed coral)is result of bleaching; Corals aren't so bad, but because no control and not anymore manta rays attraction, we observe  more and more damages because wild anchorage and harvesting activities. Populations decrease, like the interest of the spot. 31 surgeonfish, 6 goatfish, 2 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID: 151.42.598W.16.29.507S","PYF","HIGH"
2007,"French Polynesia","Bora Bora, Society archipelago",-16.54,-151.75,"100% of recorded RKC (recently killed coral)is result of bleaching; 229 surgeonfish, 2 Culcita novaeguinae, 12 trochus, 1 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID 151.44.871W.16.32.116S","PYF","HIGH"
2007,"French Polynesia","Haapiti, Moorea",-17.515618,-149.91941,"Percentage affected is an average of partially bleached corals (32.3%) and completely bleached corals (14.5%).","Penin, L., M. Adjeroud, M. Schrimm and H.S. Lenihan, 2007. High spatial variability in coral bleaching around Moorea (French Polynesia): patterns across locations and water depths. C. R. Biologies 330: 171-181pp","PYF","MEDIUM"
2008,"French Polynesia","Manihi, Tuamotu Archipelago",-14,-147,"0% of recorded Recently killed coral on substrate is result of bleaching; 121 surgeonfish, 1 goatfish, 13 Holocentridae","Reef Check, Submitted by . Site IDElodie Lagouy NSLaFaille","PYF","NONE"
2009,"French Polynesia","Moorea",-17.48,-149.8,"0% of recorded Recently killed coral on substrate is result of bleaching; 266 surgeonfish, 11 goatfish, 4 Holocentridae","Reef Check submitted by  Elodie Lagouy. Site ID :  149.48.15W.17.28.31S","PYF","NONE"
2007,"French Polynesia","Moorea",-17,-149,"0% of recorded RKC (recently killed coral)is result of bleaching; 140 surgeonfish, 10 goatfish, 1 trochus","Reef Check, Submitted by .  Site ID Elodie Lagouy NSPaoPao","PYF","NONE"
